material_entity_id,material_entity_type,preparations,disposition,institution_code,institution_id,collection_code,collection_id,owner_institution_code,catalog_number,record_number,recorded_by,recorded_by_id,associated_references,associated_sequences,other_catalog_numbers
org_point_47_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_48_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_49_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_50_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_51_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_52_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_53_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_54_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_55_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_56_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_57_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_58_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_59_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_60_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_61_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_62_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_63_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_64_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_65_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_66_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_67_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_68_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_69_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_70_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_71_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_72_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_73_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_74_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_75_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_76_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_77_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_78_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_79_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_80_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_81_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_82_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_83_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_84_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_85_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_86_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_87_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_88_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_89_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_90_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_91_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_92_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_93_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_94_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_95_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_96_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_97_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_98_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_99_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_100_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_101_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_102_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_103_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_104_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_105_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_106_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_107_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_108_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_109_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_110_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_111_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_112_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_113_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_114_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_115_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_116_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_117_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_118_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_119_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_120_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_121_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_122_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_123_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_124_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_125_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_126_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_127_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_128_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_129_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_130_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_131_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_132_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_133_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_134_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_135_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_136_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_137_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_138_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_139_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_140_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_141_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_142_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_143_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_144_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_145_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_146_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_147_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_148_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_149_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_150_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_151_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_152_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_153_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_154_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_155_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_156_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_157_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_158_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_159_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_160_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_161_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_162_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_163_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_164_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_165_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_166_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_167_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_168_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_169_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_170_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_171_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_172_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_173_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_174_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_175_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_176_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_177_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_178_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_179_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_180_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_181_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_182_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_183_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_184_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_185_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_186_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_187_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_188_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_189_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_190_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_191_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_192_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_193_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_194_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_195_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_196_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_197_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_198_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_199_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_200_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_201_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_202_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_203_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_204_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_205_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_206_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_207_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_208_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_209_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_210_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_211_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_212_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_213_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_214_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_215_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_216_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_217_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_218_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_219_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_220_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_221_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_222_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_223_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_224_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_225_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_226_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_227_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_228_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_229_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_230_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_231_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_232_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_233_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_234_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_235_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_236_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_237_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_238_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_239_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_240_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_241_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_242_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_243_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_244_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_245_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_246_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_247_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_248_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_249_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_250_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_251_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_252_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_253_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_254_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_255_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_256_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_257_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_258_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_259_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_260_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_261_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_262_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_263_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_264_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_265_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_266_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_267_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_268_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_269_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_270_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_271_1.06_L378,Organism,,,,,,,,,,,,,,
org_point_0_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_1_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_2_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_3_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_4_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_5_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_6_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_7_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_8_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_9_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_10_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_11_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_12_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_13_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_14_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_15_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_16_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_17_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_18_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_19_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_20_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_21_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_22_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_23_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_24_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_25_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_26_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_27_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_28_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_29_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_30_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_31_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_32_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_33_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_34_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_35_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_36_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_37_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_38_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_39_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_40_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_41_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_42_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_43_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_44_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_45_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_46_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_47_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_48_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_49_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_50_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_51_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_52_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_53_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_54_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_55_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_56_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_57_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_58_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_59_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_60_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_61_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_62_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_63_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_64_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_65_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_66_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_67_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_68_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_69_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_70_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_71_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_72_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_73_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_74_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_75_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_76_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_77_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_78_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_79_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_80_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_81_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_82_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_83_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_84_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_85_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_86_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_87_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_88_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_89_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_90_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_91_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_92_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_93_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_94_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_95_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_96_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_97_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_98_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_99_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_100_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_101_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_102_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_103_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_104_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_105_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_106_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_107_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_108_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_109_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_110_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_111_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_112_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_113_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_114_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_115_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_116_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_117_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_118_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_119_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_120_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_121_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_122_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_123_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_124_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_125_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_126_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_127_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_128_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_129_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_130_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_131_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_132_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_133_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_134_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_135_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_136_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_137_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_138_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_139_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_140_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_141_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_142_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_143_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_144_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_145_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_146_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_147_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_148_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_149_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_150_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_151_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_152_2.02_L378,Organism,,,,,,,,,,,,,,
org_point_0_2.03_L372,Organism,,,,,,,,,,,,,,
org_point_1_2.03_L372,Organism,,,,,,,,,,,,,,
org_point_2_2.03_L372,Organism,,,,,,,,,,,,,,
org_point_3_2.03_L372,Organism,,,,,,,,,,,,,,
org_point_4_2.03_L372,Organism,,,,,,,,,,,,,,
org_point_5_2.03_L372,Organism,,,,,,,,,,,,,,
org_point_6_2.03_L372,Organism,,,,,,,,,,,,,,
org_point_7_2.03_L372,Organism,,,,,,,,,,,,,,
org_point_8_2.03_L372,Organism,,,,,,,,,,,,,,
org_point_9_2.03_L372,Organism,,,,,,,,,,,,,,
org_point_0_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_1_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_2_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_3_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_4_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_5_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_6_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_7_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_8_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_9_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_10_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_11_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_12_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_13_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_14_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_15_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_16_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_17_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_18_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_19_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_20_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_21_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_22_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_23_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_24_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_25_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_26_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_27_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_28_2.04_L375,Organism,,,,,,,,,,,,,,
org_point_0_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_1_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_2_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_3_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_4_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_5_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_6_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_7_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_8_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_9_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_10_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_11_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_12_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_13_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_14_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_15_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_16_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_17_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_18_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_19_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_20_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_21_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_22_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_23_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_24_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_25_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_26_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_27_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_28_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_29_2.05_L367,Organism,,,,,,,,,,,,,,
org_point_30_2.05_L367,Organism,,,,,,,,,,,,,,
