observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,taxonID,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
1.02-points-29,1.02,1.02_L369,e_1.02,2019-08-12T10:09:36,2019-08-12T10:33:11,media,animal,,37351005.0,grandoculis,1,adult,,,ind_29_1.02_L369,,,,,,,,human,,,,,
1.02-points-30,1.02,1.02_L369,e_1.02,2019-08-12T10:09:38,2019-08-12T10:33:14,media,animal,,37351005.0,grandoculis,1,adult,,,ind_30_1.02_L369,,,,,,,,human,,,,,
1.02-points-31,1.02,1.02_L369,e_1.02,2019-08-12T10:09:38,2019-08-12T10:33:14,media,animal,,37351005.0,grandoculis,1,adult,,,ind_31_1.02_L369,,,,,,,,human,,,,,
1.02-points-32,1.02,1.02_L369,e_1.02,2019-08-12T10:12:36,2019-08-12T10:39:10,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_32_1.02_L369,,,,,,,,human,,,,,
1.02-points-33,1.02,1.02_L369,e_1.02,2019-08-12T10:12:38,2019-08-12T10:39:15,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_33_1.02_L369,,,,,,,,human,,,,,
1.02-points-34,1.02,1.02_L369,e_1.02,2019-08-12T10:13:41,2019-08-12T10:41:21,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_34_1.02_L369,,,,,,,,human,,,,,
1.02-points-35,1.02,1.02_L369,e_1.02,2019-08-12T10:16:20,2019-08-12T10:46:37,media,animal,,37353006.0,spinifer,1,adult,,,ind_35_1.02_L369,,,,,,,,human,,,,,
1.02-points-36,1.02,1.02_L369,e_1.02,2019-08-12T10:16:20,2019-08-12T10:46:37,media,animal,,37353006.0,spinifer,1,adult,,,ind_36_1.02_L369,,,,,,,,human,,,,,
1.02-points-37,1.02,1.02_L369,e_1.02,2019-08-12T10:16:20,2019-08-12T10:46:37,media,animal,,37353006.0,spinifer,1,adult,,,ind_37_1.02_L369,,,,,,,,human,,,,,
1.02-points-38,1.02,1.02_L369,e_1.02,2019-08-12T10:16:20,2019-08-12T10:46:37,media,animal,,37353006.0,spinifer,1,adult,,,ind_38_1.02_L369,,,,,,,,human,,,,,
1.02-points-39,1.02,1.02_L369,e_1.02,2019-08-12T10:16:22,2019-08-12T10:46:43,media,animal,,37353006.0,spinifer,1,adult,,,ind_39_1.02_L369,,,,,,,,human,,,,,
1.02-points-40,1.02,1.02_L369,e_1.02,2019-08-12T10:16:22,2019-08-12T10:46:43,media,animal,,37353006.0,spinifer,1,adult,,,ind_40_1.02_L369,,,,,,,,human,,,,,
1.02-points-41,1.02,1.02_L369,e_1.02,2019-08-12T10:16:22,2019-08-12T10:46:43,media,animal,,37353006.0,spinifer,1,adult,,,ind_41_1.02_L369,,,,,,,,human,,,,,
1.02-points-42,1.02,1.02_L369,e_1.02,2019-08-12T10:16:22,2019-08-12T10:46:43,media,animal,,37353006.0,spinifer,1,adult,,,ind_42_1.02_L369,,,,,,,,human,,,,,
1.02-points-43,1.02,1.02_L369,e_1.02,2019-08-12T10:17:36,2019-08-12T10:49:10,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_43_1.02_L369,,,,,,,,human,,,,,
1.02-points-44,1.02,1.02_L369,e_1.02,2019-08-12T10:17:36,2019-08-12T10:49:10,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_44_1.02_L369,,,,,,,,human,,,,,
1.02-points-45,1.02,1.02_L369,e_1.02,2019-08-12T10:18:46,2019-08-12T10:51:29,media,animal,,37353006.0,spinifer,1,adult,,,ind_45_1.02_L369,,,,,,,,human,,,,,
1.02-points-46,1.02,1.02_L369,e_1.02,2019-08-12T10:18:46,2019-08-12T10:51:29,media,animal,,37353006.0,spinifer,1,adult,,,ind_46_1.02_L369,,,,,,,,human,,,,,
1.02-points-47,1.02,1.02_L369,e_1.02,2019-08-12T10:18:46,2019-08-12T10:51:29,media,animal,,37353006.0,spinifer,1,adult,,,ind_47_1.02_L369,,,,,,,,human,,,,,
1.02-points-48,1.02,1.02_L369,e_1.02,2019-08-12T10:18:46,2019-08-12T10:51:29,media,animal,,37353006.0,spinifer,1,adult,,,ind_48_1.02_L369,,,,,,,,human,,,,,
1.02-points-49,1.02,1.02_L369,e_1.02,2019-08-12T10:19:23,2019-08-12T10:52:45,media,animal,,37353006.0,spinifer,1,adult,,,ind_49_1.02_L369,,,,,,,,human,,,,,
1.02-points-50,1.02,1.02_L369,e_1.02,2019-08-12T10:19:23,2019-08-12T10:52:45,media,animal,,37353006.0,spinifer,1,adult,,,ind_50_1.02_L369,,,,,,,,human,,,,,
1.02-points-51,1.02,1.02_L369,e_1.02,2019-08-12T10:19:23,2019-08-12T10:52:45,media,animal,,37353006.0,spinifer,1,adult,,,ind_51_1.02_L369,,,,,,,,human,,,,,
1.02-points-52,1.02,1.02_L369,e_1.02,2019-08-12T10:19:23,2019-08-12T10:52:45,media,animal,,37353006.0,spinifer,1,adult,,,ind_52_1.02_L369,,,,,,,,human,,,,,
1.02-points-53,1.02,1.02_L369,e_1.02,2019-08-12T10:19:31,2019-08-12T10:53:00,media,animal,,37353006.0,spinifer,1,adult,,,ind_53_1.02_L369,,,,,,,,human,,,,,
1.02-points-54,1.02,1.02_L369,e_1.02,2019-08-12T10:19:31,2019-08-12T10:53:00,media,animal,,37353006.0,spinifer,1,adult,,,ind_54_1.02_L369,,,,,,,,human,,,,,
1.02-points-55,1.02,1.02_L369,e_1.02,2019-08-12T10:19:31,2019-08-12T10:53:00,media,animal,,37353006.0,spinifer,1,adult,,,ind_55_1.02_L369,,,,,,,,human,,,,,
1.02-points-56,1.02,1.02_L369,e_1.02,2019-08-12T10:19:31,2019-08-12T10:53:00,media,animal,,37353006.0,spinifer,1,adult,,,ind_56_1.02_L369,,,,,,,,human,,,,,
1.02-points-57,1.02,1.02_L369,e_1.02,2019-08-12T10:19:31,2019-08-12T10:53:00,media,animal,,37353006.0,spinifer,1,adult,,,ind_57_1.02_L369,,,,,,,,human,,,,,
1.02-points-58,1.02,1.02_L369,e_1.02,2019-08-12T10:21:27,2019-08-12T10:56:53,media,animal,,37353006.0,spinifer,1,adult,,,ind_58_1.02_L369,,,,,,,,human,,,,,
1.02-points-59,1.02,1.02_L369,e_1.02,2019-08-12T10:21:27,2019-08-12T10:56:53,media,animal,,37353006.0,spinifer,1,adult,,,ind_59_1.02_L369,,,,,,,,human,,,,,
1.02-points-60,1.02,1.02_L369,e_1.02,2019-08-12T10:21:27,2019-08-12T10:56:53,media,animal,,37353006.0,spinifer,1,adult,,,ind_60_1.02_L369,,,,,,,,human,,,,,
1.02-points-61,1.02,1.02_L369,e_1.02,2019-08-12T10:21:27,2019-08-12T10:56:53,media,animal,,37353006.0,spinifer,1,adult,,,ind_61_1.02_L369,,,,,,,,human,,,,,
1.02-points-62,1.02,1.02_L369,e_1.02,2019-08-12T10:21:27,2019-08-12T10:56:53,media,animal,,37353006.0,spinifer,1,adult,,,ind_62_1.02_L369,,,,,,,,human,,,,,
1.02-points-63,1.02,1.02_L369,e_1.02,2019-08-12T10:21:27,2019-08-12T10:56:53,media,animal,,37353006.0,spinifer,1,adult,,,ind_63_1.02_L369,,,,,,,,human,,,,,
1.02-points-64,1.02,1.02_L369,e_1.02,2019-08-12T10:22:09,2019-08-12T10:58:16,media,animal,,37346002.0,multidens,1,adult,,,ind_64_1.02_L369,,,,,,,,human,,,,,
1.02-points-65,1.02,1.02_L369,e_1.02,2019-08-12T10:22:09,2019-08-12T10:58:16,media,animal,,37346002.0,multidens,1,adult,,,ind_65_1.02_L369,,,,,,,,human,,,,,
1.02-points-66,1.02,1.02_L369,e_1.02,2019-08-12T10:22:09,2019-08-12T10:58:16,media,animal,,37346002.0,multidens,1,adult,,,ind_66_1.02_L369,,,,,,,,human,,,,,
1.02-points-67,1.02,1.02_L369,e_1.02,2019-08-12T10:23:58,2019-08-12T11:01:54,media,animal,,37346002.0,multidens,1,adult,,,ind_67_1.02_L369,,,,,,,,human,,,,,
1.02-points-68,1.02,1.02_L369,e_1.02,2019-08-12T10:26:05,2019-08-12T11:06:08,media,animal,,37353006.0,spinifer,1,adult,,,ind_68_1.02_L369,,,,,,,,human,,,,,
1.02-points-69,1.02,1.02_L369,e_1.02,2019-08-12T10:26:05,2019-08-12T11:06:08,media,animal,,37353006.0,spinifer,1,adult,,,ind_69_1.02_L369,,,,,,,,human,,,,,
1.02-points-70,1.02,1.02_L369,e_1.02,2019-08-12T10:26:05,2019-08-12T11:06:08,media,animal,,37353006.0,spinifer,1,adult,,,ind_70_1.02_L369,,,,,,,,human,,,,,
1.02-points-71,1.02,1.02_L369,e_1.02,2019-08-12T10:26:05,2019-08-12T11:06:08,media,animal,,37353006.0,spinifer,1,adult,,,ind_71_1.02_L369,,,,,,,,human,,,,,
1.02-points-72,1.02,1.02_L369,e_1.02,2019-08-12T10:26:05,2019-08-12T11:06:08,media,animal,,37353006.0,spinifer,1,adult,,,ind_72_1.02_L369,,,,,,,,human,,,,,
1.02-points-73,1.02,1.02_L369,e_1.02,2019-08-12T10:26:05,2019-08-12T11:06:08,media,animal,,37353006.0,spinifer,1,adult,,,ind_73_1.02_L369,,,,,,,,human,,,,,
1.02-points-74,1.02,1.02_L369,e_1.02,2019-08-12T10:26:33,2019-08-12T11:07:03,media,animal,,37346002.0,multidens,1,adult,,,ind_74_1.02_L369,,,,,,,,human,,,,,
1.02-points-75,1.02,1.02_L369,e_1.02,2019-08-12T10:26:33,2019-08-12T11:07:03,media,animal,,37346002.0,multidens,1,adult,,,ind_75_1.02_L369,,,,,,,,human,,,,,
1.02-points-76,1.02,1.02_L369,e_1.02,2019-08-12T10:26:33,2019-08-12T11:07:03,media,animal,,37346002.0,multidens,1,adult,,,ind_76_1.02_L369,,,,,,,,human,,,,,
1.02-points-77,1.02,1.02_L369,e_1.02,2019-08-12T10:34:49,2019-08-12T11:23:36,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_77_1.02_L369,,,,,,,,human,,,,,
1.02-points-78,1.02,1.02_L369,e_1.02,2019-08-12T10:34:49,2019-08-12T11:23:36,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_78_1.02_L369,,,,,,,,human,,,,,
1.02-points-79,1.02,1.02_L369,e_1.02,2019-08-12T10:34:49,2019-08-12T11:23:37,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_79_1.02_L369,,,,,,,,human,,,,,
1.03-points-0,1.03,1.03_L367,e_1.03,2019-08-12T09:52:17,2019-08-12T09:53:41,media,animal,,37346002.0,multidens,1,adult,,,ind_0_1.03_L367,,,,,,,,human,,,,,
1.03-points-1,1.03,1.03_L367,e_1.03,2019-08-12T09:52:17,2019-08-12T09:53:41,media,animal,,37346002.0,multidens,1,adult,,,ind_1_1.03_L367,,,,,,,,human,,,,,
1.03-points-2,1.03,1.03_L367,e_1.03,2019-08-12T09:52:17,2019-08-12T09:53:41,media,animal,,37346002.0,multidens,1,adult,,,ind_2_1.03_L367,,,,,,,,human,,,,,
1.03-points-3,1.03,1.03_L367,e_1.03,2019-08-12T09:53:28,2019-08-12T09:56:02,media,animal,,37346002.0,multidens,1,adult,,,ind_3_1.03_L367,,,,,,,,human,,,,,
1.03-points-4,1.03,1.03_L367,e_1.03,2019-08-12T09:53:28,2019-08-12T09:56:02,media,animal,,37346002.0,multidens,1,adult,,,ind_4_1.03_L367,,,,,,,,human,,,,,
1.03-points-5,1.03,1.03_L367,e_1.03,2019-08-12T09:53:28,2019-08-12T09:56:02,media,animal,,37346002.0,multidens,1,adult,,,ind_5_1.03_L367,,,,,,,,human,,,,,
1.03-points-6,1.03,1.03_L367,e_1.03,2019-08-12T09:53:28,2019-08-12T09:56:02,media,animal,,37346002.0,multidens,1,adult,,,ind_6_1.03_L367,,,,,,,,human,,,,,
1.03-points-7,1.03,1.03_L367,e_1.03,2019-08-12T09:53:46,2019-08-12T09:56:38,media,animal,,37346002.0,multidens,1,adult,,,ind_7_1.03_L367,,,,,,,,human,,,,,
1.03-points-8,1.03,1.03_L367,e_1.03,2019-08-12T09:53:46,2019-08-12T09:56:38,media,animal,,37346002.0,multidens,1,adult,,,ind_8_1.03_L367,,,,,,,,human,,,,,
1.03-points-9,1.03,1.03_L367,e_1.03,2019-08-12T09:53:46,2019-08-12T09:56:38,media,animal,,37346002.0,multidens,1,adult,,,ind_9_1.03_L367,,,,,,,,human,,,,,
1.03-points-10,1.03,1.03_L367,e_1.03,2019-08-12T09:53:46,2019-08-12T09:56:38,media,animal,,37346002.0,multidens,1,adult,,,ind_10_1.03_L367,,,,,,,,human,,,,,
1.03-points-11,1.03,1.03_L367,e_1.03,2019-08-12T09:55:03,2019-08-12T09:59:13,media,animal,,37346002.0,multidens,1,adult,,,ind_11_1.03_L367,,,,,,,,human,,,,,
1.03-points-12,1.03,1.03_L367,e_1.03,2019-08-12T10:01:02,2019-08-12T10:11:11,media,animal,,37351009.0,miniatus,1,adult,,,ind_12_1.03_L367,,,,,,,,human,,,,,
1.03-points-13,1.03,1.03_L367,e_1.03,2019-08-12T10:02:39,2019-08-12T10:14:25,media,animal,,37346002.0,multidens,1,adult,,,ind_13_1.03_L367,,,,,,,,human,,,,,
1.03-points-14,1.03,1.03_L367,e_1.03,2019-08-12T10:03:11,2019-08-12T10:15:29,media,animal,,37346002.0,multidens,1,adult,,,ind_14_1.03_L367,,,,,,,,human,,,,,
1.03-points-15,1.03,1.03_L367,e_1.03,2019-08-12T10:07:16,2019-08-12T10:23:38,media,animal,,37351009.0,miniatus,1,adult,,,ind_15_1.03_L367,,,,,,,,human,,,,,
1.03-points-16,1.03,1.03_L367,e_1.03,2019-08-12T10:07:16,2019-08-12T10:23:38,media,animal,,37351009.0,miniatus,1,adult,,,ind_16_1.03_L367,,,,,,,,human,,,,,
1.03-points-17,1.03,1.03_L367,e_1.03,2019-08-12T10:07:32,2019-08-12T10:24:10,media,animal,,37351009.0,miniatus,1,adult,,,ind_17_1.03_L367,,,,,,,,human,,,,,
1.03-points-18,1.03,1.03_L367,e_1.03,2019-08-12T10:07:32,2019-08-12T10:24:10,media,animal,,37351009.0,miniatus,1,adult,,,ind_18_1.03_L367,,,,,,,,human,,,,,
1.03-points-19,1.03,1.03_L367,e_1.03,2019-08-12T10:07:32,2019-08-12T10:24:10,media,animal,,37351009.0,miniatus,1,adult,,,ind_19_1.03_L367,,,,,,,,human,,,,,
1.03-points-20,1.03,1.03_L367,e_1.03,2019-08-12T10:07:43,2019-08-12T10:24:33,media,animal,,37336001.0,naucrates,1,adult,,,ind_20_1.03_L367,,,,,,,,human,,,,,
1.03-points-21,1.03,1.03_L367,e_1.03,2019-08-12T10:07:43,2019-08-12T10:24:33,media,animal,,37351009.0,miniatus,1,adult,,,ind_21_1.03_L367,,,,,,,,human,,,,,
1.03-points-22,1.03,1.03_L367,e_1.03,2019-08-12T10:08:27,2019-08-12T10:26:01,media,animal,,37346032.0,filamentosus,1,adult,,,ind_22_1.03_L367,,,,,,,,human,,,,,
1.03-points-23,1.03,1.03_L367,e_1.03,2019-08-12T10:10:06,2019-08-12T10:29:18,media,animal,,37346032.0,filamentosus,1,adult,,,ind_23_1.03_L367,,,,,,,,human,,,,,
1.03-points-24,1.03,1.03_L367,e_1.03,2019-08-12T10:10:17,2019-08-12T10:29:41,media,animal,,NaN,spp,1,adult,,,ind_24_1.03_L367,,,,,,,,human,,,,,
1.03-points-25,1.03,1.03_L367,e_1.03,2019-08-12T10:10:17,2019-08-12T10:29:41,media,animal,,NaN,spp,1,adult,,,ind_25_1.03_L367,,,,,,,,human,,,,,
1.03-points-26,1.03,1.03_L367,e_1.03,2019-08-12T10:16:37,2019-08-12T10:42:21,media,animal,,37351005.0,grandoculis,1,adult,,,ind_26_1.03_L367,,,,,,,,human,,,,,
1.03-points-27,1.03,1.03_L367,e_1.03,2019-08-12T10:20:39,2019-08-12T10:50:24,media,animal,,37390005.0,nebulosa,1,adult,,,ind_27_1.03_L367,,,,,,,,human,,,,,
1.03-points-28,1.03,1.03_L367,e_1.03,2019-08-12T10:21:46,2019-08-12T10:52:38,media,animal,,37346002.0,multidens,1,adult,,,ind_28_1.03_L367,,,,,,,,human,,,,,
1.03-points-29,1.03,1.03_L367,e_1.03,2019-08-12T10:22:00,2019-08-12T10:53:07,media,animal,,37351012.0,rubrioperculatus,1,adult,,,ind_29_1.03_L367,,,,,,,,human,,,,,
1.03-points-30,1.03,1.03_L367,e_1.03,2019-08-12T10:22:00,2019-08-12T10:53:07,media,animal,,37351012.0,rubrioperculatus,1,adult,,,ind_30_1.03_L367,,,,,,,,human,,,,,
1.03-points-31,1.03,1.03_L367,e_1.03,2019-08-12T10:27:44,2019-08-12T11:04:35,media,animal,,37355015.0,spilurus,1,adult,,,ind_31_1.03_L367,,,,,,,,human,,,,,
1.03-points-32,1.03,1.03_L367,e_1.03,2019-08-12T10:31:42,2019-08-12T11:12:31,media,animal,,37351005.0,grandoculis,1,adult,,,ind_32_1.03_L367,,,,,,,,human,,,,,
1.03-points-33,1.03,1.03_L367,e_1.03,2019-08-12T10:32:31,2019-08-12T11:14:08,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_33_1.03_L367,,,,,,,,human,,,,,
1.03-points-34,1.03,1.03_L367,e_1.03,2019-08-12T10:34:11,2019-08-12T11:17:29,media,animal,,37118001.0,undosquamis,1,adult,,,ind_34_1.03_L367,,,,,,,,human,,,,,
1.03-points-35,1.03,1.03_L367,e_1.03,2019-08-12T10:35:21,2019-08-12T11:19:49,media,animal,,37337025.0,dumerili,1,adult,,,ind_35_1.03_L367,,,,,,,,human,,,,,
1.03-points-36,1.03,1.03_L367,e_1.03,2019-08-12T10:35:29,2019-08-12T11:20:04,media,animal,,37337052.0,rivoliana,1,adult,,,ind_36_1.03_L367,,,,,,,,human,,,,,
1.03-points-37,1.03,1.03_L367,e_1.03,2019-08-12T10:35:29,2019-08-12T11:20:04,media,animal,,37337052.0,rivoliana,1,adult,,,ind_37_1.03_L367,,,,,,,,human,,,,,
1.03-points-38,1.03,1.03_L367,e_1.03,2019-08-12T10:36:17,2019-08-12T11:21:41,media,animal,,37346002.0,multidens,1,adult,,,ind_38_1.03_L367,,,,,,,,human,,,,,
1.03-points-39,1.03,1.03_L367,e_1.03,2019-08-12T10:36:17,2019-08-12T11:21:41,media,animal,,37346002.0,multidens,1,adult,,,ind_39_1.03_L367,,,,,,,,human,,,,,
1.03-points-40,1.03,1.03_L367,e_1.03,2019-08-12T10:36:17,2019-08-12T11:21:41,media,animal,,37346002.0,multidens,1,adult,,,ind_40_1.03_L367,,,,,,,,human,,,,,
1.03-points-41,1.03,1.03_L367,e_1.03,2019-08-12T10:36:17,2019-08-12T11:21:41,media,animal,,37346002.0,multidens,1,adult,,,ind_41_1.03_L367,,,,,,,,human,,,,,
1.03-points-42,1.03,1.03_L367,e_1.03,2019-08-12T10:41:26,2019-08-12T11:31:59,media,animal,,37351012.0,rubrioperculatus,1,adult,,,ind_42_1.03_L367,,,,,,,,human,,,,,
1.03-points-43,1.03,1.03_L367,e_1.03,2019-08-12T10:45:11,2019-08-12T11:39:28,media,animal,,37465089.0,filamentosus,1,adult,,,ind_43_1.03_L367,,,,,,,,human,,,,,
1.04-points-0,1.04,1.04_L375,e_1.04,2019-08-12T10:01:28,2019-08-12T10:02:42,media,animal,,37346002.0,multidens,1,adult,,,ind_0_1.04_L375,,,,,,,,human,,,,,
1.04-points-1,1.04,1.04_L375,e_1.04,2019-08-12T10:02:24,2019-08-12T10:04:34,media,animal,,37346002.0,multidens,1,adult,,,ind_1_1.04_L375,,,,,,,,human,,,,,
1.04-points-2,1.04,1.04_L375,e_1.04,2019-08-12T10:02:24,2019-08-12T10:04:34,media,animal,,37346002.0,multidens,1,adult,,,ind_2_1.04_L375,,,,,,,,human,,,,,
1.04-points-3,1.04,1.04_L375,e_1.04,2019-08-12T10:02:24,2019-08-12T10:04:34,media,animal,,37346002.0,multidens,1,adult,,,ind_3_1.04_L375,,,,,,,,human,,,,,
1.04-points-4,1.04,1.04_L375,e_1.04,2019-08-12T10:02:24,2019-08-12T10:04:34,media,animal,,37346002.0,multidens,1,adult,,,ind_4_1.04_L375,,,,,,,,human,,,,,
1.04-points-5,1.04,1.04_L375,e_1.04,2019-08-12T10:03:15,2019-08-12T10:06:18,media,animal,,37346002.0,multidens,1,adult,,,ind_5_1.04_L375,,,,,,,,human,,,,,
1.04-points-6,1.04,1.04_L375,e_1.04,2019-08-12T10:03:15,2019-08-12T10:06:18,media,animal,,37346002.0,multidens,1,adult,,,ind_6_1.04_L375,,,,,,,,human,,,,,
1.04-points-7,1.04,1.04_L375,e_1.04,2019-08-12T10:03:23,2019-08-12T10:06:32,media,animal,,37346002.0,multidens,1,adult,,,ind_7_1.04_L375,,,,,,,,human,,,,,
1.04-points-8,1.04,1.04_L375,e_1.04,2019-08-12T10:03:33,2019-08-12T10:06:53,media,animal,,37351012.0,rubrioperculatus,1,adult,,,ind_8_1.04_L375,,,,,,,,human,,,,,
1.04-points-9,1.04,1.04_L375,e_1.04,2019-08-12T10:05:17,2019-08-12T10:10:22,media,animal,,37351012.0,rubrioperculatus,1,adult,,,ind_9_1.04_L375,,,,,,,,human,,,,,
1.04-points-10,1.04,1.04_L375,e_1.04,2019-08-12T10:12:00,2019-08-12T10:23:47,media,animal,,37346002.0,multidens,1,adult,,,ind_10_1.04_L375,,,,,,,,human,,,,,
1.04-points-11,1.04,1.04_L375,e_1.04,2019-08-12T10:12:00,2019-08-12T10:23:47,media,animal,,37346002.0,multidens,1,adult,,,ind_11_1.04_L375,,,,,,,,human,,,,,
1.04-points-12,1.04,1.04_L375,e_1.04,2019-08-12T10:12:00,2019-08-12T10:23:47,media,animal,,37346002.0,multidens,1,adult,,,ind_12_1.04_L375,,,,,,,,human,,,,,
1.04-points-13,1.04,1.04_L375,e_1.04,2019-08-12T10:12:20,2019-08-12T10:24:26,media,animal,,37311009.0,areolatus,1,adult,,,ind_13_1.04_L375,,,,,,,,human,,,,,
1.04-points-14,1.04,1.04_L375,e_1.04,2019-08-12T10:13:29,2019-08-12T10:26:46,media,animal,,37351005.0,grandoculis,1,adult,,,ind_14_1.04_L375,,,,,,,,human,,,,,
1.04-points-15,1.04,1.04_L375,e_1.04,2019-08-12T10:13:55,2019-08-12T10:27:37,media,animal,,37311009.0,areolatus,1,adult,,,ind_15_1.04_L375,,,,,,,,human,,,,,
1.04-points-16,1.04,1.04_L375,e_1.04,2019-08-12T10:15:15,2019-08-12T10:30:18,media,animal,,37346002.0,multidens,1,adult,,,ind_16_1.04_L375,,,,,,,,human,,,,,
1.04-points-17,1.04,1.04_L375,e_1.04,2019-08-12T10:15:15,2019-08-12T10:30:18,media,animal,,37346002.0,multidens,1,adult,,,ind_17_1.04_L375,,,,,,,,human,,,,,
1.04-points-18,1.04,1.04_L375,e_1.04,2019-08-12T10:15:15,2019-08-12T10:30:18,media,animal,,37346002.0,multidens,1,adult,,,ind_18_1.04_L375,,,,,,,,human,,,,,
1.04-points-19,1.04,1.04_L375,e_1.04,2019-08-12T10:15:15,2019-08-12T10:30:18,media,animal,,37346002.0,multidens,1,adult,,,ind_19_1.04_L375,,,,,,,,human,,,,,
1.04-points-20,1.04,1.04_L375,e_1.04,2019-08-12T10:15:15,2019-08-12T10:30:18,media,animal,,37346002.0,multidens,1,adult,,,ind_20_1.04_L375,,,,,,,,human,,,,,
1.04-points-21,1.04,1.04_L375,e_1.04,2019-08-12T10:19:45,2019-08-12T10:39:16,media,animal,,37351012.0,rubrioperculatus,1,adult,,,ind_21_1.04_L375,,,,,,,,human,,,,,
1.04-points-22,1.04,1.04_L375,e_1.04,2019-08-12T10:19:45,2019-08-12T10:39:16,media,animal,,37351012.0,rubrioperculatus,1,adult,,,ind_22_1.04_L375,,,,,,,,human,,,,,
1.04-points-23,1.04,1.04_L375,e_1.04,2019-08-12T10:23:43,2019-08-12T10:47:13,media,animal,,37351012.0,rubrioperculatus,1,adult,,,ind_23_1.04_L375,,,,,,,,human,,,,,
1.04-points-24,1.04,1.04_L375,e_1.04,2019-08-12T10:23:58,2019-08-12T10:47:42,media,animal,,37351005.0,grandoculis,1,adult,,,ind_24_1.04_L375,,,,,,,,human,,,,,
1.04-points-25,1.04,1.04_L375,e_1.04,2019-08-12T10:24:53,2019-08-12T10:49:33,media,animal,,37346002.0,multidens,1,adult,,,ind_25_1.04_L375,,,,,,,,human,,,,,
1.04-points-26,1.04,1.04_L375,e_1.04,2019-08-12T10:24:53,2019-08-12T10:49:33,media,animal,,37346002.0,multidens,1,adult,,,ind_26_1.04_L375,,,,,,,,human,,,,,
1.04-points-27,1.04,1.04_L375,e_1.04,2019-08-12T10:24:53,2019-08-12T10:49:33,media,animal,,37346002.0,multidens,1,adult,,,ind_27_1.04_L375,,,,,,,,human,,,,,
1.04-points-28,1.04,1.04_L375,e_1.04,2019-08-12T10:24:53,2019-08-12T10:49:33,media,animal,,37346002.0,multidens,1,adult,,,ind_28_1.04_L375,,,,,,,,human,,,,,
1.04-points-29,1.04,1.04_L375,e_1.04,2019-08-12T10:24:53,2019-08-12T10:49:33,media,animal,,37346002.0,multidens,1,adult,,,ind_29_1.04_L375,,,,,,,,human,,,,,
1.04-points-30,1.04,1.04_L375,e_1.04,2019-08-12T10:24:53,2019-08-12T10:49:33,media,animal,,37346002.0,multidens,1,adult,,,ind_30_1.04_L375,,,,,,,,human,,,,,
1.04-points-31,1.04,1.04_L375,e_1.04,2019-08-12T10:28:09,2019-08-12T10:56:05,media,animal,,37465089.0,filamentosus,1,adult,,,ind_31_1.04_L375,,,,,,,,human,,,,,
1.04-points-32,1.04,1.04_L375,e_1.04,2019-08-12T10:30:09,2019-08-12T11:00:05,media,animal,,37351012.0,rubrioperculatus,1,adult,,,ind_32_1.04_L375,,,,,,,,human,,,,,
1.04-points-33,1.04,1.04_L375,e_1.04,2019-08-12T10:30:09,2019-08-12T11:00:05,media,animal,,37351012.0,rubrioperculatus,1,adult,,,ind_33_1.04_L375,,,,,,,,human,,,,,
1.04-points-34,1.04,1.04_L375,e_1.04,2019-08-12T10:31:26,2019-08-12T11:02:40,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_34_1.04_L375,,,,,,,,human,,,,,
1.04-points-35,1.04,1.04_L375,e_1.04,2019-08-12T10:31:57,2019-08-12T11:03:41,media,animal,,37351009.0,miniatus,1,adult,,,ind_35_1.04_L375,,,,,,,,human,,,,,
1.04-points-36,1.04,1.04_L375,e_1.04,2019-08-12T10:32:11,2019-08-12T11:04:09,media,animal,,37351009.0,miniatus,1,adult,,,ind_36_1.04_L375,,,,,,,,human,,,,,
1.04-points-37,1.04,1.04_L375,e_1.04,2019-08-12T10:33:02,2019-08-12T11:05:51,media,animal,,37346002.0,multidens,1,adult,,,ind_37_1.04_L375,,,,,,,,human,,,,,
1.04-points-38,1.04,1.04_L375,e_1.04,2019-08-12T10:33:02,2019-08-12T11:05:51,media,animal,,37346002.0,multidens,1,adult,,,ind_38_1.04_L375,,,,,,,,human,,,,,
1.04-points-39,1.04,1.04_L375,e_1.04,2019-08-12T10:33:02,2019-08-12T11:05:51,media,animal,,37346002.0,multidens,1,adult,,,ind_39_1.04_L375,,,,,,,,human,,,,,
1.04-points-40,1.04,1.04_L375,e_1.04,2019-08-12T10:33:02,2019-08-12T11:05:51,media,animal,,37346002.0,multidens,1,adult,,,ind_40_1.04_L375,,,,,,,,human,,,,,
